연도,월,버스정류장ARS번호,역명,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수,X좌표,Y좌표
2020,04,23104,광림교회.현대고등학교,70,650,564,775,1214,369,127.024444,37.5252724
2020,04,23104,광림교회.현대고등학교,123,1190,1171,1558,2267,717,127.024444,37.5252724
2020,04,23104,광림교회.현대고등학교,242,1067,1212,1496,2350,911,127.024444,37.5252724
2020,04,23104,광림교회.현대고등학교,187,736,916,1513,1738,655,127.024444,37.5252724
2020,04,23104,광림교회.현대고등학교,134,656,704,567,2145,884,127.024444,37.5252724
2020,04,23104,광림교회.현대고등학교,124,914,785,1267,1782,478,127.024444,37.5252724
2020,05,23104,광림교회.현대고등학교,127,1529,1572,2440,3634,1653,127.024444,37.5252724
2020,05,23104,광림교회.현대고등학교,431,2278,2051,2842,3625,1404,127.024444,37.5252724
2020,05,23104,광림교회.현대고등학교,68,736,543,972,1426,452,127.024444,37.5252724
2020,05,23104,광림교회.현대고등학교,107,1172,1260,1761,2536,951,127.024444,37.5252724
2020,05,23104,광림교회.현대고등학교,254,1217,1343,1924,2555,1063,127.024444,37.5252724
2020,05,23104,광림교회.현대고등학교,231,844,1247,1814,1936,962,127.024444,37.5252724
2020,05,23104,광림교회.현대고등학교,176,711,642,929,2331,872,127.024444,37.5252724
2020,05,23104,광림교회.현대고등학교,134,1007,932,1345,2007,664,127.024444,37.5252724
2020,06,23104,광림교회.현대고등학교,201,1857,1794,2845,3824,1769,127.024444,37.5252724
2020,06,23104,광림교회.현대고등학교,527,2813,2166,2792,3774,1555,127.024444,37.5252724
2020,06,23104,광림교회.현대고등학교,92,877,621,972,1458,398,127.024444,37.5252724
2020,06,23104,광림교회.현대고등학교,103,1441,1234,1881,2704,928,127.024444,37.5252724
2020,06,23104,광림교회.현대고등학교,276,1557,1482,2233,2623,1056,127.024444,37.5252724
2020,06,23104,광림교회.현대고등학교,230,1142,1380,1955,2109,976,127.024444,37.5252724
2020,06,23104,광림교회.현대고등학교,176,951,711,1077,2603,1017,127.024444,37.5252724
2020,06,23104,광림교회.현대고등학교,127,1085,1022,1472,2286,611,127.024444,37.5252724
2020,07,23104,광림교회.현대고등학교,219,1859,1785,3266,4267,2052,127.024444,37.5252724
2020,07,23104,광림교회.현대고등학교,429,2835,2370,3108,4002,1762,127.024444,37.5252724
2020,07,23104,광림교회.현대고등학교,81,910,697,1039,1702,451,127.024444,37.5252724
2020,07,23104,광림교회.현대고등학교,121,1554,1464,2113,2904,1079,127.024444,37.5252724
2020,07,23104,광림교회.현대고등학교,305,1541,1585,2475,2853,1238,127.024444,37.5252724
2020,07,23104,광림교회.현대고등학교,275,1133,1366,2073,2200,1196,127.024444,37.5252724
2020,07,23104,광림교회.현대고등학교,177,799,635,1175,2752,1050,127.024444,37.5252724
2020,07,23104,광림교회.현대고등학교,130,1184,1060,1661,2663,786,127.024444,37.5252724
2020,08,23104,광림교회.현대고등학교,161,1661,1615,2310,3476,1491,127.024444,37.5252724
2020,08,23104,광림교회.현대고등학교,301,2357,1940,2365,3294,1381,127.024444,37.5252724
2020,08,23104,광림교회.현대고등학교,68,793,600,855,1366,359,127.024444,37.5252724
2020,08,23104,광림교회.현대고등학교,87,1211,1271,1583,2265,695,127.024444,37.5252724
2020,08,23104,광림교회.현대고등학교,272,1306,1412,1704,2323,998,127.024444,37.5252724
2020,08,23104,광림교회.현대고등학교,243,851,1339,1519,1901,780,127.024444,37.5252724
2020,08,23104,광림교회.현대고등학교,138,869,674,811,2180,938,127.024444,37.5252724
2020,08,23104,광림교회.현대고등학교,117,898,948,1287,2035,550,127.024444,37.5252724
2020,09,23104,광림교회.현대고등학교,99,1478,1446,2459,3207,1356,127.024444,37.5252724
2020,09,23104,광림교회.현대고등학교,311,2257,1884,2528,3173,1404,127.024444,37.5252724
2020,09,23104,광림교회.현대고등학교,49,679,499,776,1166,352,127.024444,37.5252724
2020,09,23104,광림교회.현대고등학교,80,1075,1012,1510,1978,701,127.024444,37.5252724
2020,09,23104,광림교회.현대고등학교,239,1206,1298,1850,2191,935,127.024444,37.5252724
2020,09,23104,광림교회.현대고등학교,154,785,1058,1570,1520,662,127.024444,37.5252724
2020,09,23104,광림교회.현대고등학교,130,665,598,939,2177,873,127.024444,37.5252724
2020,09,23104,광림교회.현대고등학교,104,755,844,1227,1873,553,127.024444,37.5252724
2020,10,23104,광림교회.현대고등학교,189,1716,1790,2864,3600,1793,127.024444,37.5252724
2020,10,23104,광림교회.현대고등학교,327,2549,2300,2813,3659,1873,127.024444,37.5252724
2020,10,23104,광림교회.현대고등학교,44,745,606,891,1350,362,127.024444,37.5252724
2020,10,23104,광림교회.현대고등학교,115,1329,1194,1670,2377,926,127.024444,37.5252724
2020,10,23104,광림교회.현대고등학교,272,1448,1446,2148,2555,1214,127.024444,37.5252724
2020,10,23104,광림교회.현대고등학교,308,955,1240,1855,1847,776,127.024444,37.5252724
2020,10,23104,광림교회.현대고등학교,147,758,715,921,2556,1299,127.024444,37.5252724
2020,10,23104,광림교회.현대고등학교,161,994,949,1372,2287,726,127.024444,37.5252724
2020,11,23104,광림교회.현대고등학교,139,1582,1592,2682,3523,1841,127.024444,37.5252724
2020,11,23104,광림교회.현대고등학교,322,2782,2190,2840,3485,1670,127.024444,37.5252724
2020,11,23104,광림교회.현대고등학교,49,744,612,894,1200,368,127.024444,37.5252724
2020,11,23104,광림교회.현대고등학교,82,1307,1120,1659,2191,833,127.024444,37.5252724
2020,11,23104,광림교회.현대고등학교,281,1375,1426,2091,2422,1055,127.024444,37.5252724
2020,11,23104,광림교회.현대고등학교,218,890,1156,1940,1780,1004,127.024444,37.5252724
2020,11,23104,광림교회.현대고등학교,117,659,635,939,2311,1145,127.024444,37.5252724
2020,11,23104,광림교회.현대고등학교,155,1009,888,1345,2094,624,127.024444,37.5252724
2020,12,23104,광림교회.현대고등학교,39,1463,1492,1996,2728,967,127.024444,37.5252724
2020,12,23104,광림교회.현대고등학교,231,2134,1935,2138,2595,925,127.024444,37.5252724
2020,12,23104,광림교회.현대고등학교,56,670,548,673,844,231,127.024444,37.5252724
2020,12,23104,광림교회.현대고등학교,32,1062,981,1350,1678,465,127.024444,37.5252724
2020,12,23104,광림교회.현대고등학교,165,1268,1117,1405,1749,500,127.024444,37.5252724
2020,12,23104,광림교회.현대고등학교,53,718,1096,1396,1265,606,127.024444,37.5252724
2020,12,23104,광림교회.현대고등학교,94,780,660,752,1884,525,127.024444,37.5252724
2020,12,23104,광림교회.현대고등학교,87,732,745,1015,1617,336,127.024444,37.5252724
2020,01,23105,압구정역4번출구,2400,16013,3999,4268,6290,2361,127.0283485,37.52615131
2020,01,23105,압구정역4번출구,218,8698,2768,3045,5208,2374,127.0283485,37.52615131
2020,01,23105,압구정역4번출구,665,6084,2420,2207,3121,1559,127.0283485,37.52615131
2020,01,23105,압구정역4번출구,1455,4113,2564,2789,3294,1408,127.0283485,37.52615131
2020,01,23105,압구정역4번출구,310,5048,1928,2089,3234,973,127.0283485,37.52615131
2020,02,23105,압구정역4번출구,2348,15457,3375,3625,5916,1977,127.0283485,37.52615131
2020,02,23105,압구정역4번출구,158,8374,2579,2446,4660,1916,127.0283485,37.52615131
2020,02,23105,압구정역4번출구,593,5547,1814,1876,2804,1357,127.0283485,37.52615131
2020,02,23105,압구정역4번출구,1423,3971,2195,2295,2993,1122,127.0283485,37.52615131
2020,02,23105,압구정역4번출구,332,4732,1619,1719,2800,740,127.0283485,37.52615131
2020,03,23105,압구정역4번출구,2206,13713,2924,3305,5302,1706,127.0283485,37.52615131
2020,03,23105,압구정역4번출구,103,8269,1973,2002,3784,1510,127.0283485,37.52615131
2020,03,23105,압구정역4번출구,557,5182,1431,1523,2452,1008,127.0283485,37.52615131
2020,03,23105,압구정역4번출구,1333,3654,1645,1802,2618,862,127.0283485,37.52615131
2020,03,23105,압구정역4번출구,373,4064,1379,1436,2219,606,127.0283485,37.52615131
2020,04,23105,압구정역4번출구,2161,13606,3258,3809,5595,1868,127.0283485,37.52615131
2020,04,23105,압구정역4번출구,80,8224,2093,2142,4095,1597,127.0283485,37.52615131
2020,04,23105,압구정역4번출구,550,4805,1668,1658,2585,1258,127.0283485,37.52615131
2020,04,23105,압구정역4번출구,1288,3757,1897,2096,2636,957,127.0283485,37.52615131
2020,04,23105,압구정역4번출구,395,4310,1345,1432,2538,651,127.0283485,37.52615131
2020,05,23105,압구정역4번출구,2291,13685,3401,4121,5741,2126,127.0283485,37.52615131
2020,05,23105,압구정역4번출구,99,7682,2536,2422,4414,1870,127.0283485,37.52615131
2020,05,23105,압구정역4번출구,568,5319,1888,1888,2876,1367,127.0283485,37.52615131
2020,05,23105,압구정역4번출구,1303,3823,2084,2260,3088,1038,127.0283485,37.52615131
2020,05,23105,압구정역4번출구,410,4394,1567,1640,2581,630,127.0283485,37.52615131
2020,06,23105,압구정역4번출구,2401,15025,3628,4010,5995,2223,127.0283485,37.52615131
2020,06,23105,압구정역4번출구,123,9302,2437,2760,4863,2025,127.0283485,37.52615131
2020,06,23105,압구정역4번출구,612,5846,2124,1930,2908,1502,127.0283485,37.52615131
2020,06,23105,압구정역4번출구,1472,4126,2219,2405,3173,1286,127.0283485,37.52615131
2020,06,23105,압구정역4번출구,441,4776,1789,1697,2840,719,127.0283485,37.52615131
2020,07,23105,압구정역4번출구,2643,15734,3886,4049,6250,2555,127.0283485,37.52615131
2020,07,23105,압구정역4번출구,140,9617,2835,2758,4859,2291,127.0283485,37.52615131
2020,07,23105,압구정역4번출구,588,6165,2099,2012,3151,1600,127.0283485,37.52615131
2020,07,23105,압구정역4번출구,1538,4466,2419,2628,3353,1368,127.0283485,37.52615131
2020,07,23105,압구정역4번출구,434,5111,2055,1847,3047,791,127.0283485,37.52615131
2020,08,23105,압구정역4번출구,2292,13163,3118,3419,5607,1836,127.0283485,37.52615131
2020,08,23105,압구정역4번출구,90,8304,2300,2140,4074,1730,127.0283485,37.52615131
2020,08,23105,압구정역4번출구,505,5239,1824,1714,2687,1252,127.0283485,37.52615131
2020,08,23105,압구정역4번출구,1266,3887,2020,2153,2634,1108,127.0283485,37.52615131
2020,08,23105,압구정역4번출구,309,4345,1620,1565,2704,678,127.0283485,37.52615131
2020,09,23105,압구정역4번출구,2222,13243,3146,3396,5353,1532,127.0283485,37.52615131
2020,09,23105,압구정역4번출구,75,7923,2166,2233,3915,1585,127.0283485,37.52615131
2020,09,23105,압구정역4번출구,505,5079,1542,1628,2464,1202,127.0283485,37.52615131
2020,09,23105,압구정역4번출구,1318,3513,1859,2111,2542,897,127.0283485,37.52615131
2020,09,23105,압구정역4번출구,357,4171,1614,1481,2510,545,127.0283485,37.52615131
2020,10,23105,압구정역4번출구,2126,13140,3529,3807,5555,1966,127.0283485,37.52615131
2020,10,23105,압구정역4번출구,89,8130,2403,2542,4339,1978,127.0283485,37.52615131
2020,10,23105,압구정역4번출구,523,5560,1687,1784,2571,1260,127.0283485,37.52615131
2020,10,23105,압구정역4번출구,1221,3725,1999,2311,2931,1016,127.0283485,37.52615131
2020,10,23105,압구정역4번출구,333,4043,1607,1580,2437,659,127.0283485,37.52615131
2020,11,23105,압구정역4번출구,2247,13714,3478,3763,5765,1953,127.0283485,37.52615131
2020,11,23105,압구정역4번출구,90,8324,2548,2585,4323,1808,127.0283485,37.52615131
2020,11,23105,압구정역4번출구,514,5920,1536,1564,2598,1250,127.0283485,37.52615131
2020,11,23105,압구정역4번출구,1286,3756,1985,2311,2783,1074,127.0283485,37.52615131
2020,11,23105,압구정역4번출구,366,4324,1697,1559,2526,762,127.0283485,37.52615131
2020,12,23105,압구정역4번출구,2079,12420,3094,2915,4797,1211,127.0283485,37.52615131
2020,12,23105,압구정역4번출구,21,7669,2130,2081,3703,1220,127.0283485,37.52615131
2020,12,23105,압구정역4번출구,404,4689,1448,1371,2011,796,127.0283485,37.52615131
2020,12,23105,압구정역4번출구,1169,3503,1932,1958,2155,774,127.0283485,37.52615131
2020,12,23105,압구정역4번출구,347,4296,1449,1236,2238,503,127.0283485,37.52615131
2020,01,23106,국민은행,492,3176,1949,2733,4535,1720,127.0281989,37.52309571
2020,01,23106,국민은행,116,1814,1381,1836,3908,1591,127.0281989,37.52309571
2020,01,23106,국민은행,161,1133,909,953,1805,930,127.0281989,37.52309571
2020,01,23106,국민은행,597,2411,2202,2776,3713,1402,127.0281989,37.52309571
2020,01,23106,국민은행,142,1494,882,1071,2234,652,127.0281989,37.52309571
2020,02,23106,국민은행,417,3093,1672,2284,4326,1359,127.0281989,37.52309571
2020,02,23106,국민은행,66,1558,1245,1511,3369,1392,127.0281989,37.52309571
2020,02,23106,국민은행,122,1048,719,928,1828,840,127.0281989,37.52309571
2020,02,23106,국민은행,539,2117,1822,2398,3261,1200,127.0281989,37.52309571
2020,02,23106,국민은행,149,1347,914,1104,1941,498,127.0281989,37.52309571
2020,03,23106,국민은행,460,2712,1362,2180,4046,1121,127.0281989,37.52309571
2020,03,23106,국민은행,56,1436,907,1231,3016,1003,127.0281989,37.52309571
2020,03,23106,국민은행,124,903,665,704,1633,587,127.0281989,37.52309571
2020,03,23106,국민은행,557,2007,1426,1964,3065,874,127.0281989,37.52309571
2020,03,23106,국민은행,175,1157,681,864,1629,456,127.0281989,37.52309571
2020,04,23106,국민은행,407,2664,1529,2255,3964,1102,127.0281989,37.52309571
2020,04,23106,국민은행,100,1484,938,1406,2872,1008,127.0281989,37.52309571
2020,04,23106,국민은행,124,784,645,708,1626,612,127.0281989,37.52309571
2020,04,23106,국민은행,495,2027,1562,2199,2801,926,127.0281989,37.52309571
2020,04,23106,국민은행,143,1253,680,802,1769,457,127.0281989,37.52309571
2020,05,23106,국민은행,433,2852,1733,2427,3958,1206,127.0281989,37.52309571
2020,05,23106,국민은행,85,1434,1139,1614,3063,1119,127.0281989,37.52309571
2020,05,23106,국민은행,138,973,765,837,1850,707,127.0281989,37.52309571
2020,05,23106,국민은행,524,1943,1746,2455,3080,991,127.0281989,37.52309571
2020,05,23106,국민은행,153,1149,799,958,1791,475,127.0281989,37.52309571
2020,06,23106,국민은행,476,3093,1759,2424,4501,1347,127.0281989,37.52309571
2020,06,23106,국민은행,97,1708,1159,1603,3451,1310,127.0281989,37.52309571
2020,06,23106,국민은행,167,1112,784,785,1838,758,127.0281989,37.52309571
2020,06,23106,국민은행,524,2232,1863,2601,3480,1129,127.0281989,37.52309571
2020,06,23106,국민은행,191,1346,906,1058,2002,566,127.0281989,37.52309571
2020,07,23106,국민은행,560,3188,1803,2498,4839,1657,127.0281989,37.52309571
2020,07,23106,국민은행,105,1661,1343,1693,3781,1475,127.0281989,37.52309571
2020,07,23106,국민은행,194,1057,807,940,2077,897,127.0281989,37.52309571
2020,07,23106,국민은행,631,2408,2065,2750,3853,1344,127.0281989,37.52309571
2020,07,23106,국민은행,187,1437,934,1127,2161,548,127.0281989,37.52309571
2020,08,23106,국민은행,483,2722,1597,2184,4418,1361,127.0281989,37.52309571
2020,08,23106,국민은행,94,1521,1189,1402,3137,1167,127.0281989,37.52309571
2020,08,23106,국민은행,158,1008,681,856,1628,761,127.0281989,37.52309571
2020,08,23106,국민은행,661,2075,1773,2355,3173,975,127.0281989,37.52309571
2020,08,23106,국민은행,189,1254,838,1028,1833,500,127.0281989,37.52309571
2020,09,23106,국민은행,469,2830,1645,2098,4102,1101,127.0281989,37.52309571
2020,09,23106,국민은행,75,1444,1041,1403,2918,1280,127.0281989,37.52309571
2020,09,23106,국민은행,136,806,551,758,1567,616,127.0281989,37.52309571
2020,09,23106,국민은행,612,2106,1698,2248,2869,817,127.0281989,37.52309571
2020,09,23106,국민은행,190,1171,755,912,1682,466,127.0281989,37.52309571
2020,10,23106,국민은행,436,2623,1672,2284,4403,1377,127.0281989,37.52309571
2020,10,23106,국민은행,93,1382,1180,1509,3099,1330,127.0281989,37.52309571
2020,10,23106,국민은행,163,927,627,791,1620,759,127.0281989,37.52309571
2020,10,23106,국민은행,616,1924,1738,2181,3108,978,127.0281989,37.52309571
2020,10,23106,국민은행,183,1107,800,972,1513,457,127.0281989,37.52309571
2020,11,23106,국민은행,516,2810,1793,2310,4633,1351,127.0281989,37.52309571
2020,11,23106,국민은행,108,1388,1136,1649,3207,1134,127.0281989,37.52309571
2020,11,23106,국민은행,178,934,583,730,1666,699,127.0281989,37.52309571
2020,11,23106,국민은행,612,1951,1709,2357,3042,994,127.0281989,37.52309571
2020,11,23106,국민은행,163,1156,845,987,1743,507,127.0281989,37.52309571
2020,12,23106,국민은행,503,2619,1536,2000,4031,968,127.0281989,37.52309571
2020,12,23106,국민은행,39,1357,1072,1352,2997,832,127.0281989,37.52309571
2020,12,23106,국민은행,110,805,534,647,1477,620,127.0281989,37.52309571
2020,12,23106,국민은행,513,1813,1637,2009,2479,632,127.0281989,37.52309571
2020,12,23106,국민은행,133,1157,702,881,1697,315,127.0281989,37.52309571
2020,01,23107,신사동고개,296,2572,2206,3296,5145,1547,127.0258888,37.51887953
2020,01,23107,신사동고개,491,3283,2420,3280,5342,1954,127.0258888,37.51887953
2020,01,23107,신사동고개,0,2402,809,1118,1852,234,127.0258888,37.51887953
2020,01,23107,신사동고개,768,2785,1710,1974,3427,979,127.0258888,37.51887953
2020,02,23107,신사동고개,316,2361,1903,3058,5281,1409,127.0258888,37.51887953
2020,02,23107,신사동고개,435,3061,2174,2899,4911,1511,127.0258888,37.51887953
